mssubclass,mszoning,lotfrontage,lotarea,street,alley,lotshape,landcontour,lotconfig,landslope,condition1,condition2,bldgtype,housestyle,overallqual,overallcond,yearbuilt,yearremodadd,roofstyle,roofmatl,exterior1st,exterior2nd,masvnrtype,masvnrarea,exterqual,extercond,foundation,bsmtqual,bsmtcond,bsmtexposure,bsmtfintype1,bsmtfinsf1,bsmtfintype2,bsmtfinsf2,bsmtunfsf,totalbsmtsf,heating,heatingqc,centralair,electrical,lowqualfinsf,bsmtfullbath,bsmthalfbath,fullbath,halfbath,bedroomabvgr,kitchenabvgr,kitchenqual,totrmsabvgrd,functional,fireplaces,fireplacequ,garagetype,garageyrblt,garagefinish,garagecars,garagequal,garagecond,paveddrive,wooddecksf,openporchsf,enclosedporch,3ssnporch,screenporch,poolarea,poolqc,fence,miscfeature,miscval,mosold,yrsold,saletype,salecondition,price_per_sqft
20,RL,67.0,8877,Pave,None,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,4,5,1951,1951,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Fa,Fa,No,LwQ,836,Unf,0,0,836,GasA,TA,Y,FuseF,0,0,0,1,0,2,1,TA,6,Typ,0,None,Detchd,1951.0,Unf,2,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,4,2006,COD,Normal,83.60655737704919
80,RL,94.0,7819,Pave,None,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,SLvl,6,5,1976,1976,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,422,BLQ,127,480,1029,GasA,TA,Y,SBrkr,0,1,0,1,0,3,1,TA,6,Typ,1,TA,Detchd,1976.0,Unf,2,TA,TA,Y,144,0,0,0,0,0,None,MnPrv,None,0,3,2010,WD,Abnorml,95.79230080572964
20,RL,70.0,10150,Pave,None,Reg,Lvl,Inside,Gtl,Feedr,Norm,1Fam,1Story,5,5,1958,1958,Gable,CompShg,Wd Sdng,Wd Sdng,None,1.0,TA,TA,CBlock,TA,TA,No,Rec,456,Unf,0,456,912,GasA,Ex,Y,FuseA,0,0,0,1,0,2,1,TA,5,Typ,0,None,Attchd,1958.0,RFn,1,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,7,2007,COD,Normal,125.54824561403508
20,RL,110.0,14226,Pave,None,Reg,Lvl,Corner,Gtl,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,375.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1935,1935,GasA,Gd,Y,SBrkr,0,0,0,2,0,3,1,Gd,9,Typ,1,Gd,Attchd,2006.0,Fin,3,TA,TA,Y,315,45,0,0,0,0,None,None,None,0,7,2007,New,Partial,200.20273694880893
120,RM,32.0,4500,Pave,None,Reg,Lvl,FR2,Gtl,Norm,Norm,TwnhsE,1Story,6,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,320.0,TA,TA,PConc,Ex,TA,No,GLQ,866,Unf,0,338,1204,GasA,Ex,Y,SBrkr,0,1,0,2,0,2,1,TA,5,Typ,0,None,Attchd,1998.0,Fin,2,TA,TA,Y,0,247,0,0,0,0,None,None,None,0,6,2009,WD,Normal,134.55149501661128
20,RL,86.0,11210,Pave,None,IR1,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,240.0,Gd,TA,PConc,Gd,TA,Av,GLQ,20,Unf,0,1594,1614,GasA,Ex,Y,SBrkr,0,0,0,2,0,3,1,Gd,7,Typ,0,None,Attchd,2005.0,RFn,3,TA,TA,Y,144,59,0,0,0,0,None,None,None,0,7,2006,New,Partial,137.23667905824038
20,RL,100.0,13350,Pave,None,IR1,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,5,5,1974,1974,Hip,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,762,Unf,0,102,864,GasA,TA,Y,SBrkr,0,1,0,1,0,3,1,TA,5,Typ,1,Fa,Attchd,1974.0,Unf,2,TA,TA,Y,241,0,0,0,0,0,None,MnPrv,None,0,6,2006,WD,Normal,159.39597315436242
90,RH,60.0,8400,Pave,None,Reg,Lvl,Inside,Gtl,Feedr,Norm,Duplex,1Story,5,5,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,320.0,TA,TA,Slab,None,None,None,None,0,None,0,0,0,GasA,TA,Y,SBrkr,0,0,0,2,0,4,2,TA,10,Typ,2,TA,Detchd,1977.0,Unf,2,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,10,2007,WD,Normal,71.2871287128713
90,RL,78.0,10530,Pave,None,Reg,Lvl,Inside,Gtl,Norm,Norm,Duplex,SFoyer,6,5,1977,1977,Gable,CompShg,Plywood,ImStucc,BrkFace,90.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,975,Unf,0,0,975,GasA,TA,Y,SBrkr,0,1,0,1,0,2,1,TA,4,Typ,0,None,Attchd,1977.0,Unf,2,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,5,2006,WD,Normal,134.4621513944223
20,RL,63.0,7875,Pave,None,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,7,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,BrkFace,38.0,TA,TA,PConc,Gd,Gd,No,Unf,0,Unf,0,1237,1237,GasA,Gd,Y,SBrkr,0,0,0,2,0,3,1,TA,6,Typ,1,TA,Attchd,1995.0,Fin,2,TA,TA,Y,220,21,0,0,0,0,None,None,None,0,6,2007,WD,Normal,140.46288906624102
60,RL,65.0,7153,Pave,None,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,2Story,6,5,1992,1992,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,PConc,Gd,TA,No,ALQ,387,Unf,0,374,761,GasA,Ex,Y,SBrkr,0,0,0,2,1,3,1,Gd,7,Typ,0,None,Attchd,1992.0,RFn,2,TA,TA,Y,0,124,0,0,0,0,None,None,None,0,7,2006,WD,Normal,109.73175296319401
20,RL,67.0,16285,Pave,None,IR2,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,7,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1413,1413,GasA,Ex,Y,SBrkr,0,0,0,2,0,3,1,Gd,6,Typ,0,None,Attchd,2001.0,RFn,2,TA,TA,Y,0,33,0,0,0,0,None,None,None,0,6,2009,WD,Normal,130.83916083916083
85,RL,73.0,9101,Pave,None,IR1,Lvl,Corner,Gtl,Norm,Norm,1Fam,SFoyer,5,6,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,104.0,TA,Gd,PConc,Gd,TA,Av,GLQ,1097,Unf,0,0,1097,GasA,Ex,Y,SBrkr,0,1,0,1,0,1,1,Gd,4,Typ,1,TA,Attchd,1978.0,Fin,2,TA,TA,Y,303,30,0,0,0,0,None,None,None,0,7,2009,WD,Normal,149.0990990990991
75,RM,35.0,6300,Pave,Grvl,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,2.5Unf,6,6,1914,2001,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,742,742,GasA,Ex,Y,SBrkr,0,0,0,2,0,3,1,TA,9,Typ,1,Gd,None,0.0,None,0,None,None,Y,0,291,134,0,0,0,None,None,None,0,6,2008,WD,Normal,86.2533692722372
20,RL,80.0,9790,Pave,None,Reg,Lvl,Inside,Gtl,Feedr,Norm,1Fam,1Story,6,5,1967,1967,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,251,LwQ,630,491,1372,GasA,TA,Y,SBrkr,0,0,0,2,0,3,1,TA,7,Typ,1,Gd,Attchd,1967.0,Unf,2,TA,TA,Y,0,0,0,0,197,0,None,None,None,0,9,2009,WD,Normal,120.34277198211625
50,RM,60.0,10800,Pave,None,Reg,Lvl,Inside,Gtl,Artery,Norm,1Fam,1.5Fin,5,6,1915,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,PConc,Fa,TA,No,LwQ,686,Unf,0,0,686,GasA,TA,Y,SBrkr,0,1,0,2,0,4,1,TA,7,Typ,0,None,Detchd,1961.0,Unf,1,TA,TA,Y,0,0,196,0,0,0,None,None,Shed,1200,6,2010,WD,Normal,84.14043583535108
60,RL,76.0,10142,Pave,None,IR1,Lvl,Inside,Gtl,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,656,Unf,0,300,956,GasA,Ex,Y,SBrkr,0,1,0,2,1,4,1,Gd,8,Typ,0,None,BuiltIn,2004.0,RFn,2,TA,TA,Y,0,45,0,0,0,0,None,None,None,0,1,2010,WD,Normal,111.8042226487524
20,RM,50.0,6000,Pave,None,Reg,Lvl,Corner,Gtl,Norm,Norm,1Fam,1Story,4,7,1954,2000,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,901,901,GasA,Ex,Y,SBrkr,0,0,0,1,0,2,1,TA,4,Typ,0,None,Detchd,1954.0,Unf,1,Fa,TA,Y,0,0,0,0,0,0,None,None,None,0,8,2008,WD,Normal,119.7558268590455
60,RL,80.0,12205,Pave,None,IR1,Low,Inside,Gtl,Norm,Norm,1Fam,2Story,6,8,1966,2007,Gable,CompShg,HdBoard,HdBoard,BrkFace,157.0,TA,TA,CBlock,TA,Fa,Gd,LwQ,568,Unf,0,264,832,GasA,Gd,Y,SBrkr,0,0,0,2,1,5,1,Gd,9,Typ,0,None,Attchd,1966.0,Fin,2,TA,TA,Y,133,168,0,0,0,0,None,None,None,0,7,2007,WD,Normal,89.8418782942022
120,RL,43.0,3182,Pave,None,Reg,Lvl,Inside,Gtl,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,11.0,Gd,TA,PConc,Gd,TA,No,GLQ,16,Unf,0,1129,1145,GasA,Ex,Y,SBrkr,0,0,0,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,2005.0,Fin,2,TA,TA,Y,100,16,0,0,0,0,None,None,None,0,9,2009,WD,Normal,139.9126637554585
80,RL,73.0,11333,Pave,None,IR1,Lvl,Corner,Gtl,Norm,Norm,1Fam,SLvl,6,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,Av,ALQ,539,Unf,0,490,1029,GasA,TA,Y,SBrkr,0,1,0,1,0,3,1,TA,5,Typ,2,TA,Attchd,1976.0,RFn,2,TA,TA,Y,120,0,0,0,0,0,None,None,None,0,5,2007,WD,Normal,138.2297551789077
60,RL,92.0,9920,Pave,None,IR1,Lvl,CulDSac,Gtl,Norm,Norm,1Fam,2Story,7,5,1996,1997,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,862,Unf,0,255,1117,GasA,Ex,Y,SBrkr,0,1,0,2,1,3,1,TA,8,Typ,1,TA,Attchd,1997.0,Unf,2,TA,TA,Y,180,130,0,0,0,0,None,None,None,0,6,2007,WD,Normal,134.02384500745157
20,RL,76.0,9158,Pave,None,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,Stone,140.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1496,1496,GasA,Ex,Y,SBrkr,0,0,0,2,0,3,1,Gd,7,Typ,0,None,Attchd,2007.0,Fin,2,TA,TA,Y,168,130,0,0,0,0,None,None,None,0,6,2007,New,Partial,150.40106951871658
60,RL,65.0,10832,Pave,None,IR1,Lvl,Corner,Gtl,Norm,Norm,1Fam,2Story,7,5,1994,1996,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,712,712,GasA,Ex,Y,SBrkr,0,0,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1994.0,Fin,2,TA,TA,Y,143,46,0,0,0,0,None,None,Shed,500,10,2008,WD,Normal,102.63852242744063
60,RL,70.0,8400,Pave,None,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,2Story,6,6,1980,1981,Gable,CompShg,HdBoard,HdBoard,BrkFace,130.0,TA,TA,CBlock,Gd,TA,No,Unf,0,Unf,0,650,650,GasA,TA,Y,SBrkr,0,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1980.0,Unf,2,TA,TA,Y,0,50,0,0,204,0,None,MnPrv,None,0,4,2010,WD,Normal,109.33503836317135
20,RL,71.0,8197,Pave,None,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,6,5,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,148.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,660,660,GasA,Ex,Y,SBrkr,0,0,0,1,1,3,1,TA,7,Typ,1,TA,Attchd,1977.0,RFn,2,TA,TA,Y,138,0,0,0,0,0,None,MnPrv,None,0,4,2007,WD,Normal,111.67315175097276
20,RL,57.0,7677,Pave,None,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,5,5,1953,1953,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,570,Unf,0,203,773,GasA,Gd,Y,SBrkr,0,0,0,1,0,2,1,TA,4,Typ,0,None,Attchd,1953.0,Unf,1,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,4,2008,WD,Abnorml,142.3027166882277
60,RL,104.0,13518,Pave,None,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,2Story,9,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,Stone,860.0,Ex,TA,PConc,Ex,TA,No,Unf,0,Unf,0,1926,1926,GasA,Ex,Y,SBrkr,0,0,0,3,1,4,1,Ex,11,Typ,2,Gd,BuiltIn,2009.0,Fin,3,TA,TA,Y,144,78,0,0,0,0,None,None,None,0,7,2009,New,Partial,154.45859872611464
50,RL,60.0,7200,Pave,None,Reg,Lvl,Corner,Gtl,Feedr,Norm,1Fam,1.5Fin,5,7,1937,1950,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,252.0,TA,TA,BrkTil,Gd,TA,No,ALQ,569,Unf,0,162,731,GasA,Ex,Y,SBrkr,0,1,0,1,1,3,1,Gd,7,Typ,2,TA,Detchd,1939.0,Unf,1,TA,TA,Y,0,0,264,0,0,0,None,MnPrv,None,0,6,2007,WD,Normal,98.98190045248869
60,RL,79.0,12798,Pave,None,IR1,HLS,Inside,Mod,Feedr,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Gd,GLQ,462,Unf,0,154,616,GasA,Gd,Y,SBrkr,0,1,0,2,1,4,1,Gd,8,Typ,0,None,Attchd,1997.0,RFn,2,TA,TA,Y,403,114,185,0,0,0,None,None,Shed,400,5,2008,WD,Normal,118.48341232227489
30,RM,40.0,4800,Pave,None,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,4,7,1916,1990,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,197,Unf,0,999,1196,GasA,Ex,Y,FuseA,0,1,0,1,0,2,1,TA,5,Typ,0,None,Detchd,1957.0,Unf,2,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,7,2007,WD,Normal,91.88963210702342
60,RL,63.0,8199,Pave,None,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,WdShing,Wd Shng,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,648,Unf,0,80,728,GasA,Ex,Y,SBrkr,0,1,0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2005.0,Fin,2,TA,TA,Y,36,18,0,0,0,0,None,None,None,0,10,2008,WD,Normal,129.80769230769232
60,RL,107.0,13891,Pave,None,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,2Story,9,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,Stone,424.0,Ex,TA,PConc,Ex,TA,Gd,Unf,0,Unf,0,1734,1734,GasA,Ex,Y,SBrkr,0,0,0,3,1,4,1,Ex,12,Typ,1,Gd,BuiltIn,2009.0,RFn,3,TA,TA,Y,52,170,0,0,192,0,None,None,None,0,1,2009,New,Partial,206.5673281360737
20,RL,75.0,9000,Pave,None,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,5,5,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,812,Unf,0,124,936,GasA,TA,Y,SBrkr,0,0,0,1,0,2,1,TA,5,Min1,0,None,Attchd,1954.0,Unf,1,TA,TA,Y,0,0,0,0,0,0,None,GdWo,None,0,6,2006,WD,Family,104.60992907801419
20,RL,91.0,12274,Pave,None,IR1,Lvl,FR2,Gtl,Norm,Norm,1Fam,1Story,7,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,256.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1417,1417,GasA,Ex,Y,SBrkr,0,0,0,2,0,3,1,Ex,6,Typ,0,None,Attchd,2008.0,RFn,2,TA,TA,Y,0,60,0,0,0,0,None,None,None,0,7,2008,New,Partial,159.43977591036415
80,RL,75.0,9750,Pave,None,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,SLvl,5,5,1967,1967,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,TA,TA,Av,ALQ,400,Rec,480,100,980,GasA,Gd,Y,SBrkr,0,0,0,2,0,3,1,TA,6,Typ,0,None,Attchd,1967.0,Fin,1,TA,TA,Y,68,0,0,0,0,0,None,None,None,0,10,2006,WD,Normal,138.26530612244898
70,RL,144.0,21384,Pave,None,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,2Story,5,6,1923,2004,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,Gd,GLQ,1309,Unf,0,15,1324,GasA,Ex,Y,SBrkr,0,2,0,1,1,3,1,Gd,6,Typ,1,TA,Attchd,1923.0,RFn,2,TA,TA,Y,0,312,0,0,0,0,None,None,None,0,5,2009,WD,Normal,141.81472081218274
80,RL,85.0,13400,Pave,None,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,SLvl,5,5,1966,1966,Gable,CompShg,VinylSd,VinylSd,BrkFace,1047.0,TA,TA,CBlock,TA,TA,Av,ALQ,516,BLQ,128,380,1024,GasA,TA,Y,SBrkr,0,1,0,1,0,3,1,TA,6,Typ,1,Gd,Attchd,1966.0,RFn,2,TA,TA,Y,0,0,0,0,0,0,None,GdWo,None,0,6,2006,WD,Normal,147.28360957642727
75,RM,90.0,8100,Pave,None,Reg,Lvl,Corner,Gtl,Norm,Norm,1Fam,2.5Unf,5,5,1898,1965,Hip,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,849,849,GasA,TA,N,FuseA,0,0,0,2,0,2,3,TA,11,Typ,0,None,Detchd,1910.0,Unf,2,Fa,Po,N,40,156,0,0,0,0,None,MnPrv,None,0,11,2009,WD,Normal,49.57904583723106
20,RL,78.0,10140,Pave,None,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,6,6,1974,1999,Hip,CompShg,HdBoard,HdBoard,BrkFace,99.0,TA,TA,CBlock,TA,TA,No,ALQ,663,LwQ,377,0,1040,GasA,Fa,Y,SBrkr,0,1,0,1,1,3,1,Gd,5,Typ,1,Fa,Attchd,1974.0,RFn,2,TA,TA,Y,265,0,0,0,0,648,Fa,GdPrv,None,0,1,2006,WD,Normal,138.27349121466767
120,RM,70.0,4438,Pave,None,Reg,Lvl,Inside,Gtl,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,169.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,662,Unf,0,186,848,GasA,Ex,Y,SBrkr,0,1,0,1,0,1,1,Gd,4,Typ,1,Gd,Attchd,2004.0,Fin,2,TA,TA,Y,140,0,0,0,0,0,None,None,None,0,6,2008,ConLD,Normal,170.4009433962264
20,C (all),66.0,8712,Grvl,None,Reg,Bnk,Inside,Mod,Norm,Norm,1Fam,1Story,5,5,1952,1952,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,Fa,TA,CBlock,TA,TA,Av,Unf,0,Unf,0,540,540,GasA,TA,N,FuseA,0,0,0,1,0,2,1,Fa,4,Typ,0,None,Basment,1952.0,Unf,2,TA,TA,N,0,0,0,0,0,0,None,None,Shed,54,6,2010,WD,Alloca,53.633141762452105
20,RL,75.0,9750,Pave,None,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,6,6,1958,1958,Gable,CompShg,MetalSd,MetalSd,BrkFace,243.0,TA,TA,CBlock,TA,TA,No,Rec,608,Unf,0,834,1442,GasA,Gd,Y,SBrkr,0,0,0,1,1,4,1,TA,7,Typ,0,None,Attchd,1958.0,RFn,1,TA,TA,Y,0,0,275,0,0,0,None,None,Shed,500,4,2007,COD,Normal,109.500693481276
50,RL,45.0,8248,Pave,Grvl,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,1.5Fin,5,7,1918,1950,Gable,CompShg,Stucco,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,686,686,GasW,Gd,Y,SBrkr,0,0,1,1,1,3,1,Fa,7,Typ,0,None,Detchd,1955.0,Unf,1,TA,TA,P,207,0,96,0,0,0,None,None,None,0,7,2006,WD,Normal,92.8
20,RL,48.0,12137,Pave,None,IR2,Lvl,CulDSac,Gtl,Norm,Norm,1Fam,1Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,442.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1649,1649,GasA,Ex,Y,SBrkr,0,0,0,2,0,3,1,Gd,6,Typ,0,None,Attchd,1998.0,RFn,2,TA,TA,Y,0,34,0,0,0,0,None,None,None,0,5,2010,WD,Normal,135.4003612281758
20,RL,73.0,11425,Pave,None,IR1,Lvl,Corner,Gtl,Norm,Norm,1Fam,1Story,5,6,1954,1954,Gable,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,486,Unf,0,522,1008,GasA,Gd,Y,SBrkr,0,0,0,1,0,2,1,TA,4,Typ,1,Gd,Attchd,1954.0,RFn,1,TA,TA,Y,0,0,120,0,0,0,None,None,None,0,7,2006,WD,Normal,135.9126984126984
20,RL,73.0,13265,Pave,None,IR1,Lvl,CulDSac,Gtl,Norm,Norm,1Fam,1Story,8,5,2002,2002,Hip,CompShg,CemntBd,CmentBd,BrkFace,148.0,Gd,TA,PConc,Gd,TA,No,GLQ,1218,Unf,0,350,1568,GasA,Ex,Y,SBrkr,0,1,0,2,0,3,1,Gd,7,Typ,2,Gd,Attchd,2002.0,RFn,3,TA,TA,Y,150,59,0,0,0,0,None,None,None,0,7,2008,WD,Normal,160.44997039668442
80,RL,80.0,8816,Pave,None,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,SLvl,6,7,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,80.0,TA,TA,CBlock,TA,TA,Av,GLQ,504,Unf,0,506,1010,GasA,Gd,Y,SBrkr,0,1,0,1,0,3,1,TA,6,Typ,0,None,Attchd,1971.0,Unf,2,TA,TA,Y,0,0,0,0,0,0,None,MnPrv,None,0,6,2010,WD,Normal,147.3384030418251
120,RL,44.0,6371,Pave,None,IR1,Lvl,Inside,Gtl,Norm,Norm,TwnhsE,1Story,7,5,2009,2010,Gable,CompShg,VinylSd,VinylSd,Stone,128.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,733,Unf,0,625,1358,GasA,Ex,Y,SBrkr,0,1,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2010.0,RFn,2,TA,TA,Y,192,35,0,0,0,0,None,None,None,0,6,2010,New,Partial,164.94845360824743
60,RL,72.0,7226,Pave,None,IR1,Lvl,CulDSac,Gtl,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,798,798,GasA,Ex,Y,SBrkr,0,0,0,2,1,3,1,Gd,6,Typ,0,None,Attchd,2003.0,RFn,2,TA,TA,Y,0,45,0,0,0,0,None,None,None,0,6,2008,WD,Normal,111.58536585365853
20,RM,60.0,6000,Pave,Pave,Reg,Bnk,Inside,Mod,Norm,Norm,2fmCon,1Story,4,4,1953,1953,Gable,CompShg,MetalSd,MetalSd,None,0.0,Fa,TA,CBlock,Fa,TA,No,Unf,0,Unf,0,936,936,GasA,TA,N,SBrkr,0,0,0,1,0,2,1,TA,4,Min2,0,None,Detchd,1974.0,Unf,2,TA,TA,Y,0,32,112,0,0,0,None,None,None,0,2,2009,WD,Normal,99.35897435897436
60,RL,65.0,12394,Pave,None,IR1,Lvl,Corner,Gtl,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Gd,Unf,0,Unf,0,847,847,GasA,Ex,Y,SBrkr,0,0,0,2,1,3,1,Gd,7,Typ,1,Gd,BuiltIn,2003.0,Fin,2,TA,TA,Y,100,48,0,0,0,0,None,None,None,0,10,2007,WD,Family,129.8326601269475
50,RL,60.0,9900,Pave,None,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,1.5Fin,6,7,1940,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,778,778,GasA,TA,Y,SBrkr,0,0,0,2,0,3,1,TA,7,Typ,1,Gd,Detchd,1940.0,Unf,1,TA,TA,Y,335,0,0,0,0,0,None,GdWo,None,0,7,2009,WD,Normal,93.68703828072532
20,FV,81.0,11216,Pave,None,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,Gd,No,Unf,0,Unf,0,1489,1489,GasA,Ex,Y,SBrkr,0,0,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2006.0,RFn,2,TA,TA,Y,0,140,0,0,0,0,None,None,None,0,6,2006,New,Partial,156.21222296843519
20,RL,114.0,14803,Pave,None,Reg,Lvl,Inside,Gtl,PosN,PosN,1Fam,1Story,10,5,2007,2008,Hip,CompShg,CemntBd,CmentBd,BrkFace,816.0,Ex,TA,PConc,Ex,TA,Av,GLQ,1636,Unf,0,442,2078,GasA,Ex,Y,SBrkr,0,1,0,2,0,2,1,Ex,7,Typ,1,Gd,Attchd,2007.0,Fin,3,TA,TA,Y,188,45,0,0,0,0,None,None,None,0,6,2008,New,Partial,184.74088291746642
45,RM,50.0,6130,Pave,None,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,1.5Unf,5,6,1924,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,784,Unf,0,0,784,GasA,Gd,Y,SBrkr,0,1,0,1,0,2,1,Gd,5,Typ,0,None,None,0.0,None,0,None,None,Y,0,0,116,0,0,0,None,None,None,0,5,2008,WD,Normal,139.66836734693877
